Libing Li,"Mintaian Insurance Surveyors & Loss Adjusters Group Company Ltd., Shenzhen, China"
Ashutosh Trivedi 0002,"Spext, Bangalore, India"
Yulia Tyshchuk,"Department of Biomedical Informatics, Harvard Medical School, Boston, MA, USA"
Yuling Hu,"Beijing Key Laboratory of Intelligent Processing for Building Big Data, Beijing, China"
Yalin E. Sagduyu,"Intelligent Automation, Inc., Rockville, MD, USA"
Alexander Grushin,"Intelligent Automation, Inc., Rockville, MD, USA"
Yi Shi 0001,"Intelligent Automation, Inc., Rockville, MD, USA"
Vasanthan Raghavan,"Qualcomm Flarion Technologies, Inc., Bridgewater, NJ, USA"
Alexander G. Tartakovsky,"AGT StatConsult, Los Angeles, CA, USA"
Shunyi Mao,"Zhongan Technology Co., Ltd., Shanghai, China"
Marie Joan Kristine Gloria,"Communications and Society Program, The Aspen Institute, Washington, DC, USA"
Aman Kharb,"Goldman Sachs, Bengaluru, India"
Xiao Wang 0002,"Vehicle Intelligence Pioneers Inc., Qingdao, China"
Shuangshuang Han,"Vehicle Intelligence Pioneers Inc., Qingdao, China"
Mahdi Vasighi,"Department of Computer Science and Information Technology, Institute for Advanced Studies in Basic Sciences, Zanjan, Iran"
Flávio Codeço Coelho,"Getúlio Vargas Foundation, Rio de Janeiro, Brazil"
Juha Savolainen,"Software and Control Research and Development, Danfoss Drives A/S, Gråsten, Denmark"
Xianlong Zhao,"Beijing Smartchip Microelectronics Company Limited, Beijing, China"
Zhian Yang,"National Center for Science and Technology Evaluation, Beijing, China"
Etienne Papegnies,"Nectar de Code, Barbentane, France"
Shinji Hatta,"MUSCAT Space Engineering Company Ltd., Munakata, Japan"
Chadi Abdallah,"National Center for Remote Sensing, National Council for Scientific Research, Beirut, Lebanon"
Sara Najem,"National Center for Remote Sensing, National Council for Scientific Research, Beirut, Lebanon"
Juha Savolainen,"Software and Control Research and Development, Danfoss Drives A/S, 6300, Gråsten, Denmark"
Bernadette O'Brien,"Animal and Grassland Research and Innovation Centre, Teagasc, Cork, Ireland"
Donagh Berry,"Animal and Grassland Research and Innovation Centre, Teagasc, Cork, Ireland"
Gerardo I. Simari,"Department of Computer Science and Engineering, Institute for Computer Science and Engineering (CONICET), Universidad Nacional del Sur (UNS), Bahía Blanca, Argentina"
Ning Cai 0002,"Beijing Engineering Research Center of Post Intelligent Equipment, Postal Scientific Research and Planning Academy, Beijing, China"
Yuchen Weng,"Beijing Engineering Research Center, Intelligent Systems and Technology, Beijing, China"
Xiujuan Wang,"Beijing Engineering Research Center, Intelligent Systems and Technology, Beijing, China"
Qiang Li,"The Research Center for Science and Technology Innovation, Beijing, China"
Bruno Lepri,"Bruno Kessler Foundation, Trento, Italy"
Antônio Carlos da Rocha Costa,"Programa de Pós-Graduação em Computação, Universidade Federal do Rio Grande (UFRG), Rio Grande, Brazil"
Wenwen Ding,"AI Business Division, Beijing Jintong Network Investment Co., Ltd., Beijing, China"
Zhongling Pi,"Key Laboratory of Modern Teaching Technology, Ministry of Education, Xi’an, China"
Lirong Xia,"Shanghai Psytech Electronic Technology Co., Ltd., Shanghai, China"
Vidarshana W. Bandara,"JDA Software Group, Inc., Irving, TX, USA"
Shenglan Ma,"Division of Science and Technology, Fujian Rural Credit Union, Fujian, China"
Rui Wang 0038,"Beijing Engineering Research Center for Cyberspace Data Analysis and Applications, Beijing, China"
Huansheng Ning,"Beijing Engineering Research Center for Cyberspace Data Analysis and Applications, Beijing, China"
Fei-Yue Wang 0001,"State Key Laboratory for Management and Control of Complex Systems, Beijing, China"
Paolo Mori,"Istituto di Informatica e Telematica, Consiglio Nazionale delle Ricerche, Pisa, Italy"
Rodrigo Nicolau Almeida,"Centre for Socioeconomic and Territorial Studies (DINAMIA-CET)/ISCTE-IUL, Lisbon, Portugal"
Nuno David,"Centre for Socioeconomic and Territorial Studies (DINAMIA-CET)/ISCTE-IUL, Lisbon, Portugal"
Ramesh Ramadoss,"IEEE P2418 Blockchain WG Chair, USA"
Zonghua Zhang,"IMT Lille Douai, Institut Mines-Tlcom, Villeneuved’Ascq, France"
Shahid Mumtaz,"Group of Mobile System, Instituto de Telecomunicações (IT), Lisbon, Portugal"
Alireza Esfahani,"Instituto de Telecomunicações, Aveiro, Portugal"
Ayman Radwan,"Instituto de Telecomunicações, Aveiro, Portugal"
Shahid Mumtaz,"Instituto de Telecomunicações, Aveiro, Portugal"
Joleen Liang,"Squirrel AI Learning, Shanghai, China"
Kripabandhu Ghosh,"TCS Research, Pune, India"
Taketoshi Yoshida,"School of Knowledge Science, Japan Advanced Institute of Science and Technology, Ishikawa, Japan"
Kevin L. Moore 0001,"Colorado School of Mines, Golden, USA"
Yunwen Chen,"DataGrand Inc., Shanghai, China"
Wei Dai,"Alibaba Group, Hangzhou, China"
Shahid Mumtaz,"Instituto de Telecomunicações, Campus Universitário de Santiago, Aveiro, Portugal"
Pablo Monares,"Computational Biology Laboratory, Fundación Ciencia & Vida, Santiago, Chile"
Rodrigo Santibañez,"Computational Biology Laboratory, Fundación Ciencia & Vida, Santiago, Chile"
Alejandro Bernardin,"Computational Biology Laboratory, Fundación Ciencia & Vida, Santiago, Chile"
Ignacio Fuenzalida,"Computational Biology Laboratory, Fundación Ciencia & Vida, Santiago, Chile"
Tomas Pérez-Acle,"Computational Biology Laboratory, Fundación Ciencia & Vida, Santiago, Chile,Centro Interdisciplinario de Neurociencia de Valparaíso (CINV), Universidad de Valparaíso, Valparaíso, Chile,Facultad de Ciencias de la Salud, Universidad San Sebastián (USS), Santiago, Chile"
Yimu Guo,"Tencent Inc., Shenzhen, China"
Pavan Kaparthi,"Wolters Kluwer Health, Waltham, USA"
Pramod Kumar Srivastava,"Rajkiya Engineering College at Azamgarh, Azamgarh, India"
Senthilkumar Mohan,"School of Information Technology and Engineering, Vellore Institute of Technology, Vellore, India"
Ankit Rai,"Infosys, Mysuru, India"
Kanu Garg,"Infosys, Pune, India"
Yashvardhan Singh Rautela,"Cognizant, Chennai, India"
Yunwen Chen,"DataGrand Inc., Shanghai, China"
Naiyu Tan,"China Mobile Online Service Company Ltd., Zhengzhou, China"
Chao Xue,"China Mobile Online Service Company Ltd., Zhengzhou, China"
Lutao Zheng,"CaiTong Security Company Ltd., Hangzhou, China"
Isao Yagi,"Faculty of Information Technology, Kanagawa Institute of Technology, Atsugi, Japan"
Yuji Masuda,"System Development, Information System Group, Card Solution Company, Yamato System Development Company Ltd, Kawasaki, Japan"
Takanobu Mizuta,"Investment and Research Division, SPARX Asset Management Company Ltd, Minato, Japan"
Ke Zeng 0001,"AI-Center, Meituan.com, Beijing, China"
Zengxiang Li,"Digital Research Institute, ENN Group, Beijing, China"
Daveed Gartenstein-Ross,"Valens Global Inc., Arlington, VA, USA"
Minghao Zhao 0002,"Fuxi AI Laboratory, NetEase, Inc., Hangzhou, China"
Huaiguang Jiang,"National Renewable Energy Laboratory, Golden, CO, USA"
Xia Liang,"CISDI Chongqing Information Technology Co. Ltd., Chongqing, China"
Jianrong Tao,"Fuxi AI Lab, NetEase Inc., Hangzhou, China"
Changjie Fan,"Fuxi AI Lab, NetEase Inc., Hangzhou, China"
R. Reid Bishop,"The Coca-Cola Company, Atlanta, GA, USA"
Alexander V. Outkin,"Sandia National Laboratories, Albuquerque, NM, USA"
Brandon K. Eames,"Sandia National Laboratories, Albuquerque, NM, USA"
Christine M. Edwards,"Lockheed Martin Corporation, Littleton, CO, USA"
Ke Tan,"State Key Laboratory of Nuclear Power Safety Monitoring Technology and Equipment, Shenzhen, China"
Xin Liu,"State Key Laboratory of Nuclear Power Safety Monitoring Technology and Equipment, Shenzhen, China"
Jiazhen Lin,"State Key Laboratory of Nuclear Power Safety Monitoring Technology and Equipment, Shenzhen, China"
Sheraz Ahmed,"Smart Data & Knowledge Services, German Research Center for Artificial Intelligence, Kaiserslautern, Germany"
Neeli Prasad,"Security and Wireless Technology, SmartAvatar B.V., Beijing, China"
Yongsheng Wu,"Shenzhen Center for Disease Control and Prevention, Shenzhen, China"
Yifeng Liu,"National Engineering Laboratory for Risk Perception and Prevention (NEL-RPP), China Academy of Electronics and Information Technology, Beijing, China"
Dong Zhang,"Big Data Laboratory of Social Sciences, Shanghai Academy of Social Sciences, Shanghai, China"
Sajid Anwar,"Center of Excellence in Information Technology, Institute of Management Sciences, Peshawar, Pakistan"
Xiaofeng Jia,"Beijing Big Data Centre, Beijing, China"
Hongwei Qi,"Datatang (Beijing) Technology Company Ltd., Beijing, China"
