Alexander Grushin,"Intelligent Automation, Inc., Rockville, MD, USA"
Yi Shi 0001,"Intelligent Automation, Inc., Rockville, MD, USA"
Vasanthan Raghavan,"Qualcomm Flarion Technologies, Inc., Bridgewater, NJ, USA"
Alexander G. Tartakovsky,"AGT StatConsult, Los Angeles, CA, USA"
Wei Wei 0006,"Shaanxi Key Laboratory for Network Computing and Security Technology, School of Computer Science and Engineering, Xi’an University of Technology, Xi’an, China"
Shunyi Mao,"Zhongan Technology Co., Ltd., Shanghai, China"
Aman Kharb,"Goldman Sachs, Bengaluru, India"
Xiao Wang 0002,"Vehicle Intelligence Pioneers Inc., Qingdao, China"
Shuangshuang Han,"Vehicle Intelligence Pioneers Inc., Qingdao, China"
Flávio Codeço Coelho,"Getúlio Vargas Foundation, Rio de Janeiro, Brazil"
Kewang Zhang,"School of Electronic and Information Engineering, Xi’an Jiaotong University, Xi’an, China"
Juha Savolainen,"Software and Control Research and Development, Danfoss Drives A/S, Gråsten, Denmark"
Xianlong Zhao,"Beijing Smartchip Microelectronics Company Limited, Beijing, China"
Zhian Yang,"National Center for Science and Technology Evaluation, Beijing, China"
Etienne Papegnies,"Nectar de Code, Barbentane, France"
Shinji Hatta,"MUSCAT Space Engineering Company Ltd., Munakata, Japan"
Chadi Abdallah,"National Center for Remote Sensing, National Council for Scientific Research, Beirut, Lebanon"
Sara Najem,"National Center for Remote Sensing, National Council for Scientific Research, Beirut, Lebanon"
Juha Savolainen,"Software and Control Research and Development, Danfoss Drives A/S, 6300, Gråsten, Denmark"
Yuehu Liu,"Institute of Artificial Intelligence and Robotics, Xi’an Jiaotong University, Xi’an, China"
Nan-Ning Zheng 0001,"Institute of Artificial Intelligence and Robotics, Xi’an Jiaotong University, Xi’an, China"
Bernadette O'Brien,"Animal and Grassland Research and Innovation Centre, Teagasc, Cork, Ireland"
Donagh Berry,"Animal and Grassland Research and Innovation Centre, Teagasc, Cork, Ireland"
Gerardo I. Simari,"Department of Computer Science and Engineering, Institute for Computer Science and Engineering (CONICET), Universidad Nacional del Sur (UNS), Bahía Blanca, Argentina"
Yuchen Weng,"Beijing Engineering Research Center, Intelligent Systems and Technology, Beijing, China"
Bruno Lepri,"Bruno Kessler Foundation, Trento, Italy"
Antônio Carlos da Rocha Costa,"Programa de Pós-Graduação em Computação, Universidade Federal do Rio Grande (UFRG), Rio Grande, Brazil"
Wenwen Ding,"AI Business Division, Beijing Jintong Network Investment Co., Ltd., Beijing, China"
Zhongling Pi,"Key Laboratory of Modern Teaching Technology, Ministry of Education, Xi’an, China"
Lirong Xia,"Shanghai Psytech Electronic Technology Co., Ltd., Shanghai, China"
Vidarshana W. Bandara,"JDA Software Group, Inc., Irving, TX, USA"
Shenglan Ma,"Division of Science and Technology, Fujian Rural Credit Union, Fujian, China"
Rui Wang 0038,"Beijing Engineering Research Center for Cyberspace Data Analysis and Applications, Beijing, China"
Huansheng Ning,"Beijing Engineering Research Center for Cyberspace Data Analysis and Applications, Beijing, China"
Fei-Yue Wang 0001,"State Key Laboratory for Management and Control of Complex Systems, Beijing, China"
Paolo Mori,"Istituto di Informatica e Telematica, Consiglio Nazionale delle Ricerche, Pisa, Italy"
Rodrigo Nicolau Almeida,"Centre for Socioeconomic and Territorial Studies (DINAMIA-CET)/ISCTE-IUL, Lisbon, Portugal"
Nuno David,"Centre for Socioeconomic and Territorial Studies (DINAMIA-CET)/ISCTE-IUL, Lisbon, Portugal"
Ramesh Ramadoss,"IEEE P2418 Blockchain WG Chair, USA"
Shahid Mumtaz,"Group of Mobile System, Instituto de Telecomunicações (IT), Lisbon, Portugal"
Tao Qin,"MOE Key Lab for Intelligent Networks and Network Security, Xi’an Jiaotong University, Xi’an, China"
Alireza Esfahani,"Instituto de Telecomunicações, Aveiro, Portugal"
Ayman Radwan,"Instituto de Telecomunicações, Aveiro, Portugal"
Shahid Mumtaz,"Instituto de Telecomunicações, Aveiro, Portugal"
Jian An,"School of Computer Science and Technology, Xi’an Jiaotong University, Xi’an, China,Shaanxi Province Key Laboratory of Computer Network, Xi’an Jiaotong University, Xi’an, China"
Jindong Cheng,"School of Computer Science and Technology, Xi’an Jiaotong University, Xi’an, China"
Xiaolin Gui,"School of Computer Science and Technology, Xi’an Jiaotong University, Xi’an, China,Shaanxi Province Key Laboratory of Computer Network, Xi’an Jiaotong University, Xi’an, China"
Danwei Liang,"School of Computer Science and Technology, Xi’an Jiaotong University, Xi’an, China"
Ruowei Gui,"School of Computer Science and Technology, Xi’an Jiaotong University, Xi’an, China"
Dong Liao,"School of Computer Science and Technology, Xi’an Jiaotong University, Xi’an, China"
Joleen Liang,"Squirrel AI Learning, Shanghai, China"
Kripabandhu Ghosh,"TCS Research, Pune, India"
Kevin L. Moore 0001,"Colorado School of Mines, Golden, USA"
Yunwen Chen,"DataGrand Inc., Shanghai, China"
Shahid Mumtaz,"Instituto de Telecomunicações, Campus Universitário de Santiago, Aveiro, Portugal"
Pablo Monares,"Computational Biology Laboratory, Fundación Ciencia & Vida, Santiago, Chile"
Rodrigo Santibañez,"Computational Biology Laboratory, Fundación Ciencia & Vida, Santiago, Chile"
Alejandro Bernardin,"Computational Biology Laboratory, Fundación Ciencia & Vida, Santiago, Chile"
Ignacio Fuenzalida,"Computational Biology Laboratory, Fundación Ciencia & Vida, Santiago, Chile"
Tomas Pérez-Acle,"Computational Biology Laboratory, Fundación Ciencia & Vida, Santiago, Chile,Centro Interdisciplinario de Neurociencia de Valparaíso (CINV), Universidad de Valparaíso, Valparaíso, Chile,Facultad de Ciencias de la Salud, Universidad San Sebastián (USS), Santiago, Chile"
Yimu Guo,"Tencent Inc., Shenzhen, China"
Pavan Kaparthi,"Wolters Kluwer Health, Waltham, USA"
Pramod Kumar Srivastava,"Rajkiya Engineering College at Azamgarh, Azamgarh, India"
Ankit Rai,"Infosys, Mysuru, India"
Kanu Garg,"Infosys, Pune, India"
Yashvardhan Singh Rautela,"Cognizant, Chennai, India"
Yunwen Chen,"DataGrand Inc., Shanghai, China"
Naiyu Tan,"China Mobile Online Service Company Ltd., Zhengzhou, China"
Chao Xue,"China Mobile Online Service Company Ltd., Zhengzhou, China"
Lutao Zheng,"CaiTong Security Company Ltd., Hangzhou, China"
Yuji Masuda,"System Development, Information System Group, Card Solution Company, Yamato System Development Company Ltd, Kawasaki, Japan"
Takanobu Mizuta,"Investment and Research Division, SPARX Asset Management Company Ltd, Minato, Japan"
Ke Zeng 0001,"AI-Center, Meituan.com, Beijing, China"
Ekanut Sotthiwat,"Faculty of Engineering, King Mongkut’s University of Technology Thonburi, Thonburi, Thailand"
Daveed Gartenstein-Ross,"Valens Global Inc., Arlington, VA, USA"
Minghao Zhao 0002,"Fuxi AI Laboratory, NetEase, Inc., Hangzhou, China"
Huaiguang Jiang,"National Renewable Energy Laboratory, Golden, CO, USA"
Xia Liang,"CISDI Chongqing Information Technology Co. Ltd., Chongqing, China"
Jianrong Tao,"Fuxi AI Lab, NetEase Inc., Hangzhou, China"
Changjie Fan,"Fuxi AI Lab, NetEase Inc., Hangzhou, China"
R. Reid Bishop,"The Coca-Cola Company, Atlanta, GA, USA"
Alexander V. Outkin,"Sandia National Laboratories, Albuquerque, NM, USA"
Brandon K. Eames,"Sandia National Laboratories, Albuquerque, NM, USA"
Christine M. Edwards,"Lockheed Martin Corporation, Littleton, CO, USA"
Jiazhen Lin,"State Key Laboratory of Nuclear Power Safety Monitoring Technology and Equipment, Shenzhen, China"
Sheraz Ahmed,"Smart Data & Knowledge Services, German Research Center for Artificial Intelligence, Kaiserslautern, Germany"
Neeli Prasad,"Security and Wireless Technology, SmartAvatar B.V., Beijing, China"
Yongsheng Wu,"Shenzhen Center for Disease Control and Prevention, Shenzhen, China"
Xiaofeng Jia,"Beijing Big Data Centre, Beijing, China"
Hongwei Qi,"Datatang (Beijing) Technology Company Ltd., Beijing, China"
